match_id,inning,over,team1,team2,batting_team,winner,total_runs,player_dismissed,innings_wickets,innings_score,aim,remaining_runs,run_rate,required_run_rate,rr_diff,is_batting_team,target
5,2,10,Royal Challengers Bangalore,Delhi Daredevils,Delhi Daredevils,Royal Challengers Bangalore,9,0,3,79,157.0,78.0,7.9,7.8,0.10000000000000053,0,1
5,2,11,Royal Challengers Bangalore,Delhi Daredevils,Delhi Daredevils,Royal Challengers Bangalore,6,1,4,85,157.0,72.0,7.7272727272727275,8.0,-0.2727272727272725,0,1
5,2,12,Royal Challengers Bangalore,Delhi Daredevils,Delhi Daredevils,Royal Challengers Bangalore,9,0,4,94,157.0,63.0,7.833333333333333,7.875,-0.04166666666666696,0,1
5,2,13,Royal Challengers Bangalore,Delhi Daredevils,Delhi Daredevils,Royal Challengers Bangalore,13,1,5,107,157.0,50.0,8.23076923076923,7.142857142857143,1.0879120879120867,0,1
5,2,14,Royal Challengers Bangalore,Delhi Daredevils,Delhi Daredevils,Royal Challengers Bangalore,5,0,5,112,157.0,45.0,8.0,7.5,0.5,0,1
5,2,15,Royal Challengers Bangalore,Delhi Daredevils,Delhi Daredevils,Royal Challengers Bangalore,1,1,6,113,157.0,44.0,7.533333333333333,8.8,-1.2666666666666675,0,1
5,2,16,Royal Challengers Bangalore,Delhi Daredevils,Delhi Daredevils,Royal Challengers Bangalore,8,0,6,121,157.0,36.0,7.5625,9.0,-1.4375,0,1
5,2,17,Royal Challengers Bangalore,Delhi Daredevils,Delhi Daredevils,Royal Challengers Bangalore,5,1,7,126,157.0,31.0,7.411764705882353,10.333333333333334,-2.9215686274509807,0,1
5,2,18,Royal Challengers Bangalore,Delhi Daredevils,Delhi Daredevils,Royal Challengers Bangalore,11,0,7,137,157.0,20.0,7.611111111111111,10.0,-2.3888888888888893,0,1
5,2,19,Royal Challengers Bangalore,Delhi Daredevils,Delhi Daredevils,Royal Challengers Bangalore,2,0,7,139,157.0,18.0,7.315789473684211,18.0,-10.68421052631579,0,1
5,2,20,Royal Challengers Bangalore,Delhi Daredevils,Delhi Daredevils,Royal Challengers Bangalore,3,2,9,142,157.0,15.0,7.1,99.0,-91.9,0,1
