match_id,inning,over,team1,team2,batting_team,winner,total_runs,player_dismissed,innings_wickets,innings_score,aim,remaining_runs,run_rate,required_run_rate,rr_diff,is_batting_team,target
7894,2,13,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,Chennai Super Kings,10,1,6,88,169.0,81.0,6.769230769230769,11.571428571428571,-4.802197802197802,0,0
7894,2,14,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,Chennai Super Kings,13,0,6,101,169.0,68.0,7.214285714285714,11.333333333333334,-4.1190476190476195,0,0
7894,2,15,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,Chennai Super Kings,10,1,7,111,169.0,58.0,7.4,11.6,-4.199999999999999,0,0
7894,2,16,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,Chennai Super Kings,9,0,7,120,169.0,49.0,7.5,12.25,-4.75,0,0
7894,2,17,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,Chennai Super Kings,6,1,8,126,169.0,43.0,7.411764705882353,14.333333333333334,-6.921568627450981,0,0
7894,2,18,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,Chennai Super Kings,20,0,8,146,169.0,23.0,8.11111111111111,11.5,-3.3888888888888893,0,0
7894,2,19,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,Chennai Super Kings,20,1,9,166,169.0,3.0,8.736842105263158,3.0,5.7368421052631575,0,0
7894,2,20,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,Chennai Super Kings,10,0,9,176,169.0,-7.0,8.8,99.0,-90.2,0,0
7895,1,1,Delhi Daredevils,Kings XI Punjab,Delhi Daredevils,Kings XI Punjab,6,0,0,6,-1.0,-1.0,6.0,-1.0,-1.0,1,0
7895,1,2,Delhi Daredevils,Kings XI Punjab,Delhi Daredevils,Kings XI Punjab,6,0,0,12,-1.0,-1.0,6.0,-1.0,-1.0,1,0
7895,1,3,Delhi Daredevils,Kings XI Punjab,Delhi Daredevils,Kings XI Punjab,2,1,1,14,-1.0,-1.0,4.666666666666667,-1.0,-1.0,1,0
7895,1,4,Delhi Daredevils,Kings XI Punjab,Delhi Daredevils,Kings XI Punjab,17,0,1,31,-1.0,-1.0,7.75,-1.0,-1.0,1,0
7895,1,5,Delhi Daredevils,Kings XI Punjab,Delhi Daredevils,Kings XI Punjab,10,0,1,41,-1.0,-1.0,8.2,-1.0,-1.0,1,0
7895,1,6,Delhi Daredevils,Kings XI Punjab,Delhi Daredevils,Kings XI Punjab,7,0,1,48,-1.0,-1.0,8.0,-1.0,-1.0,1,0
7895,1,7,Delhi Daredevils,Kings XI Punjab,Delhi Daredevils,Kings XI Punjab,9,1,2,57,-1.0,-1.0,8.142857142857142,-1.0,-1.0,1,0
7895,1,8,Delhi Daredevils,Kings XI Punjab,Delhi Daredevils,Kings XI Punjab,8,0,2,65,-1.0,-1.0,8.125,-1.0,-1.0,1,0
7895,1,9,Delhi Daredevils,Kings XI Punjab,Delhi Daredevils,Kings XI Punjab,9,0,2,74,-1.0,-1.0,8.222222222222221,-1.0,-1.0,1,0
7895,1,10,Delhi Daredevils,Kings XI Punjab,Delhi Daredevils,Kings XI Punjab,7,0,2,81,-1.0,-1.0,8.1,-1.0,-1.0,1,0
7895,1,11,Delhi Daredevils,Kings XI Punjab,Delhi Daredevils,Kings XI Punjab,7,1,3,88,-1.0,-1.0,8.0,-1.0,-1.0,1,0
7895,1,12,Delhi Daredevils,Kings XI Punjab,Delhi Daredevils,Kings XI Punjab,6,0,3,94,-1.0,-1.0,7.833333333333333,-1.0,-1.0,1,0
7895,1,13,Delhi Daredevils,Kings XI Punjab,Delhi Daredevils,Kings XI Punjab,17,0,3,111,-1.0,-1.0,8.538461538461538,-1.0,-1.0,1,0
7895,1,14,Delhi Daredevils,Kings XI Punjab,Delhi Daredevils,Kings XI Punjab,11,1,4,122,-1.0,-1.0,8.714285714285714,-1.0,-1.0,1,0
7895,1,15,Delhi Daredevils,Kings XI Punjab,Delhi Daredevils,Kings XI Punjab,5,1,5,127,-1.0,-1.0,8.466666666666667,-1.0,-1.0,1,0
7895,1,16,Delhi Daredevils,Kings XI Punjab,Delhi Daredevils,Kings XI Punjab,4,1,6,131,-1.0,-1.0,8.1875,-1.0,-1.0,1,0
7895,1,17,Delhi Daredevils,Kings XI Punjab,Delhi Daredevils,Kings XI Punjab,11,0,6,142,-1.0,-1.0,8.352941176470589,-1.0,-1.0,1,0
7895,1,18,Delhi Daredevils,Kings XI Punjab,Delhi Daredevils,Kings XI Punjab,6,0,6,148,-1.0,-1.0,8.222222222222221,-1.0,-1.0,1,0
7895,1,19,Delhi Daredevils,Kings XI Punjab,Delhi Daredevils,Kings XI Punjab,13,0,6,161,-1.0,-1.0,8.473684210526315,-1.0,-1.0,1,0
7895,1,20,Delhi Daredevils,Kings XI Punjab,Delhi Daredevils,Kings XI Punjab,11,1,7,172,-1.0,-1.0,8.6,-1.0,-1.0,1,0
7895,2,1,Delhi Daredevils,Kings XI Punjab,Kings XI Punjab,Kings XI Punjab,16,0,0,16,172.0,156.0,16.0,8.210526315789474,7.789473684210526,0,0
7895,2,2,Delhi Daredevils,Kings XI Punjab,Kings XI Punjab,Kings XI Punjab,12,0,0,28,172.0,144.0,14.0,8.0,6.0,0,0
7895,2,3,Delhi Daredevils,Kings XI Punjab,Kings XI Punjab,Kings XI Punjab,24,0,0,52,172.0,120.0,17.333333333333332,7.0588235294117645,10.274509803921568,0,0
7895,2,4,Delhi Daredevils,Kings XI Punjab,Kings XI Punjab,Kings XI Punjab,11,1,1,63,172.0,109.0,15.75,6.8125,8.9375,0,0
7895,2,5,Delhi Daredevils,Kings XI Punjab,Kings XI Punjab,Kings XI Punjab,1,1,2,64,172.0,108.0,12.8,7.2,5.6000000000000005,0,0
7895,2,6,Delhi Daredevils,Kings XI Punjab,Kings XI Punjab,Kings XI Punjab,9,0,2,73,172.0,99.0,12.166666666666666,7.071428571428571,5.095238095238095,0,0
7895,2,7,Delhi Daredevils,Kings XI Punjab,Kings XI Punjab,Kings XI Punjab,7,0,2,80,172.0,92.0,11.428571428571429,7.076923076923077,4.351648351648352,0,0
